date	ouv	haut	bas	clot	vol	devise	
27/06/2006 00:00	4.08	4.08	4.08	4.08	0		
28/06/2006 00:00	4.103	4.103	4.103	4.103	0		
29/06/2006 00:00	4.065	4.065	4.065	4.065	0		
30/06/2006 00:00	4.072	4.072	4.072	4.072	0		
03/07/2006 00:00	4.089	4.089	4.089	4.089	0		
04/07/2006 00:00	4.082	4.082	4.082	4.082	0		
05/07/2006 00:00	4.143	4.143	4.143	4.143	0		
06/07/2006 00:00	4.12	4.12	4.12	4.12	0		
07/07/2006 00:00	4.069	4.069	4.069	4.069	0		
10/07/2006 00:00	4.091	4.091	4.091	4.091	0		
11/07/2006 00:00	4.054	4.054	4.054	4.054	0		
12/07/2006 00:00	4.09	4.09	4.09	4.09	0		
13/07/2006 00:00	4.053	4.053	4.053	4.053	0		
14/07/2006 00:00	3.981	3.981	3.981	3.981	0		
17/07/2006 00:00	3.995	3.995	3.995	3.995	0		
18/07/2006 00:00	4.02	4.02	4.02	4.02	0		
19/07/2006 00:00	3.986	3.986	3.986	3.986	0		
20/07/2006 00:00	3.991	3.991	3.991	3.991	0		
21/07/2006 00:00	3.965	3.965	3.965	3.965	0		
24/07/2006 00:00	3.963	3.963	3.963	3.963	0		
25/07/2006 00:00	3.971	3.971	3.971	3.971	0		
26/07/2006 00:00	3.988	3.988	3.988	3.988	0		
27/07/2006 00:00	3.953	3.953	3.953	3.953	0		
28/07/2006 00:00	3.926	3.926	3.926	3.926	0		
31/07/2006 00:00	3.923	3.923	3.923	3.923	0		
01/08/2006 00:00	3.93	3.93	3.93	3.93	0		
02/08/2006 00:00	3.935	3.935	3.935	3.935	0		
03/08/2006 00:00	3.978	3.978	3.978	3.978	0		
04/08/2006 00:00	3.91	3.91	3.91	3.91	0		
07/08/2006 00:00	3.913	3.913	3.913	3.913	0		
08/08/2006 00:00	3.905	3.905	3.905	3.905	0		
09/08/2006 00:00	3.938	3.938	3.938	3.938	0		
10/08/2006 00:00	3.938	3.938	3.938	3.938	0		
11/08/2006 00:00	3.987	3.987	3.987	3.987	0		
14/08/2006 00:00	4.011	4.011	4.011	4.011	0		
15/08/2006 00:00	3.977	3.977	3.977	3.977	0		
16/08/2006 00:00	3.936	3.936	3.936	3.936	0		
17/08/2006 00:00	3.925	3.925	3.925	3.925	0		
18/08/2006 00:00	3.905	3.905	3.905	3.905	0		
21/08/2006 00:00	3.862	3.862	3.862	3.862	0		
22/08/2006 00:00	3.813	3.813	3.813	3.813	0		
23/08/2006 00:00	3.827	3.827	3.827	3.827	0		
24/08/2006 00:00	3.812	3.812	3.812	3.812	0		
25/08/2006 00:00	3.796	3.796	3.796	3.796	0		
28/08/2006 00:00	3.806	3.806	3.806	3.806	0		
29/08/2006 00:00	3.827	3.827	3.827	3.827	0		
30/08/2006 00:00	3.802	3.802	3.802	3.802	0		
31/08/2006 00:00	3.755	3.755	3.755	3.755	0		
01/09/2006 00:00	3.744	3.744	3.744	3.744	0		
04/09/2006 00:00	3.749	3.749	3.749	3.749	0		
05/09/2006 00:00	3.791	3.791	3.791	3.791	0		
06/09/2006 00:00	3.834	3.834	3.834	3.834	0		
07/09/2006 00:00	3.81	3.81	3.81	3.81	0		
08/09/2006 00:00	3.79	3.79	3.79	3.79	0		
11/09/2006 00:00	3.804	3.804	3.804	3.804	0		
12/09/2006 00:00	3.84	3.84	3.84	3.84	0		
13/09/2006 00:00	3.792	3.792	3.792	3.792	0		
14/09/2006 00:00	3.799	3.799	3.799	3.799	0		
15/09/2006 00:00	3.773	3.773	3.773	3.773	0		
18/09/2006 00:00	3.837	3.837	3.837	3.837	0		
19/09/2006 00:00	3.783	3.783	3.783	3.783	0		
20/09/2006 00:00	3.776	3.776	3.776	3.776	0		
21/09/2006 00:00	3.768	3.768	3.768	3.768	0		
22/09/2006 00:00	3.695	3.695	3.695	3.695	0		
25/09/2006 00:00	3.663	3.663	3.663	3.663	0		
26/09/2006 00:00	3.662	3.662	3.662	3.662	0		
27/09/2006 00:00	3.678	3.678	3.678	3.678	0		
28/09/2006 00:00	3.691	3.691	3.691	3.691	0		
29/09/2006 00:00	3.718	3.718	3.718	3.718	0		
02/10/2006 00:00	3.689	3.689	3.689	3.689	0		
03/10/2006 00:00	3.742	3.742	3.742	3.742	0		
04/10/2006 00:00	3.703	3.703	3.703	3.703	0		
05/10/2006 00:00	3.72	3.72	3.72	3.72	0		
06/10/2006 00:00	3.765	3.765	3.765	3.765	0		
09/10/2006 00:00	3.766	3.766	3.766	3.766	0		
10/10/2006 00:00	3.82	3.82	3.82	3.82	0		
11/10/2006 00:00	3.817	3.817	3.817	3.817	0		
12/10/2006 00:00	3.807	3.807	3.807	3.807	0		
13/10/2006 00:00	3.841	3.841	3.841	3.841	0		
16/10/2006 00:00	3.84	3.84	3.84	3.84	0		
17/10/2006 00:00	3.81	3.81	3.81	3.81	0		
18/10/2006 00:00	3.826	3.826	3.826	3.826	0		
19/10/2006 00:00	3.857	3.857	3.857	3.857	0		
20/10/2006 00:00	3.847	3.847	3.847	3.847	0		
23/10/2006 00:00	3.887	3.887	3.887	3.887	0		
24/10/2006 00:00	3.885	3.885	3.885	3.885	0		
25/10/2006 00:00	3.898	3.898	3.898	3.898	0		
26/10/2006 00:00	3.868	3.868	3.868	3.868	0		
27/10/2006 00:00	3.814	3.814	3.814	3.814	0		
30/10/2006 00:00	3.801	3.801	3.801	3.801	0		
31/10/2006 00:00	3.748	3.748	3.748	3.748	0		
01/11/2006 00:00	3.713	3.713	3.713	3.713	0		
02/11/2006 00:00	3.747	3.747	3.747	3.747	0		
03/11/2006 00:00	3.792	3.792	3.792	3.792	0		
06/11/2006 00:00	3.803	3.803	3.803	3.803	0		
07/11/2006 00:00	3.751	3.751	3.751	3.751	0		
08/11/2006 00:00	3.766	3.766	3.766	3.766	0		
09/11/2006 00:00	3.751	3.751	3.751	3.751	0		
10/11/2006 00:00	3.724	3.724	3.724	3.724	0		
13/11/2006 00:00	3.744	3.744	3.744	3.744	0		
14/11/2006 00:00	3.72	3.72	3.72	3.72	0		
15/11/2006 00:00	3.752	3.752	3.752	3.752	0		
16/11/2006 00:00	3.778	3.778	3.778	3.778	0		
17/11/2006 00:00	3.726	3.726	3.726	3.726	0		
20/11/2006 00:00	3.726	3.726	3.726	3.726	0		
21/11/2006 00:00	3.719	3.719	3.719	3.719	0		
22/11/2006 00:00	3.718	3.718	3.718	3.718	0		
23/11/2006 00:00	3.743	3.743	3.743	3.743	0		
24/11/2006 00:00	3.702	3.702	3.702	3.702	0		
27/11/2006 00:00	3.709	3.709	3.709	3.709	0		
28/11/2006 00:00	3.698	3.698	3.698	3.698	0		
29/11/2006 00:00	3.725	3.725	3.725	3.725	0		
30/11/2006 00:00	3.698	3.698	3.698	3.698	0		
01/12/2006 00:00	3.666	3.666	3.666	3.666	0		
04/12/2006 00:00	3.673	3.673	3.673	3.673	0		
05/12/2006 00:00	3.686	3.686	3.686	3.686	0		
06/12/2006 00:00	3.691	3.691	3.691	3.691	0		
07/12/2006 00:00	3.727	3.727	3.727	3.727	0		
08/12/2006 00:00	3.746	3.746	3.746	3.746	0		
11/12/2006 00:00	3.753	3.753	3.753	3.753	0		
12/12/2006 00:00	3.749	3.749	3.749	3.749	0		
13/12/2006 00:00	3.768	3.768	3.768	3.768	0		
14/12/2006 00:00	3.804	3.804	3.804	3.804	0		
15/12/2006 00:00	3.83	3.83	3.83	3.83	0		
18/12/2006 00:00	3.861	3.861	3.861	3.861	0		
19/12/2006 00:00	3.89	3.89	3.89	3.89	0		
20/12/2006 00:00	3.889	3.889	3.889	3.889	0		
21/12/2006 00:00	3.9	3.9	3.9	3.9	0		
22/12/2006 00:00	3.905	3.905	3.905	3.905	0		
27/12/2006 00:00	3.952	3.952	3.952	3.952	0		
28/12/2006 00:00	3.979	3.979	3.979	3.979	0		
29/12/2006 00:00	3.981	3.981	3.981	3.981	0		
02/01/2007 00:00	3.952	3.952	3.952	3.952	0		
03/01/2007 00:00	3.97	3.97	3.97	3.97	0		
04/01/2007 00:00	3.949	3.949	3.949	3.949	0		
05/01/2007 00:00	4.002	4.002	4.002	4.002	0		
08/01/2007 00:00	3.994	3.994	3.994	3.994	0		
09/01/2007 00:00	4.023	4.023	4.023	4.023	0		
10/01/2007 00:00	4.034	4.034	4.034	4.034	0		
11/01/2007 00:00	4.032	4.032	4.032	4.032	0		
12/01/2007 00:00	4.075	4.075	4.075	4.075	0		
15/01/2007 00:00	4.071	4.071	4.071	4.071	0		
16/01/2007 00:00	4.062	4.062	4.062	4.062	0		
17/01/2007 00:00	4.059	4.059	4.059	4.059	0		
18/01/2007 00:00	4.074	4.074	4.074	4.074	0		
19/01/2007 00:00	4.073	4.073	4.073	4.073	0		
22/01/2007 00:00	4.051	4.051	4.051	4.051	0		
23/01/2007 00:00	4.044	4.044	4.044	4.044	0		
24/01/2007 00:00	4.063	4.063	4.063	4.063	0		
25/01/2007 00:00	4.105	4.105	4.105	4.105	0		
26/01/2007 00:00	4.11	4.11	4.11	4.11	0		
29/01/2007 00:00	4.136	4.136	4.136	4.136	0		
30/01/2007 00:00	4.129	4.129	4.129	4.129	0		
31/01/2007 00:00	4.121	4.121	4.121	4.121	0		
01/02/2007 00:00	4.112	4.112	4.112	4.112	0		
02/02/2007 00:00	4.127	4.127	4.127	4.127	0		
05/02/2007 00:00	4.055	4.055	4.055	4.055	0		
06/02/2007 00:00	4.049	4.049	4.049	4.049	0		
07/02/2007 00:00	4.05	4.05	4.05	4.05	0		
08/02/2007 00:00	4.068	4.068	4.068	4.068	0		
09/02/2007 00:00	4.115	4.115	4.115	4.115	0		
12/02/2007 00:00	4.127	4.127	4.127	4.127	0		
13/02/2007 00:00	4.143	4.143	4.143	4.143	0		
14/02/2007 00:00	4.117	4.117	4.117	4.117	0		
15/02/2007 00:00	4.058	4.058	4.058	4.058	0		
16/02/2007 00:00	4.07	4.07	4.07	4.07	0		
19/02/2007 00:00	4.086	4.086	4.086	4.086	0		
20/02/2007 00:00	4.072	4.072	4.072	4.072	0		
21/02/2007 00:00	4.07	4.07	4.07	4.07	0		
22/02/2007 00:00	4.107	4.107	4.107	4.107	0		
23/02/2007 00:00	4.067	4.067	4.067	4.067	0		
26/02/2007 00:00	4.014	4.014	4.014	4.014	0		
27/02/2007 00:00	3.996	3.996	3.996	3.996	0		
28/02/2007 00:00	3.976	3.976	3.976	3.976	0		
01/03/2007 00:00	3.965	3.965	3.965	3.965	0		
02/03/2007 00:00	3.959	3.959	3.959	3.959	0		
05/03/2007 00:00	3.931	3.931	3.931	3.931	0		
06/03/2007 00:00	3.937	3.937	3.937	3.937	0		
07/03/2007 00:00	3.935	3.935	3.935	3.935	0		
08/03/2007 00:00	3.946	3.946	3.946	3.946	0		
09/03/2007 00:00	3.978	3.978	3.978	3.978	0		
12/03/2007 00:00	3.949	3.949	3.949	3.949	0		
13/03/2007 00:00	3.92	3.92	3.92	3.92	0		
14/03/2007 00:00	3.896	3.896	3.896	3.896	0		
15/03/2007 00:00	3.923	3.923	3.923	3.923	0		
16/03/2007 00:00	3.926	3.926	3.926	3.926	0		
19/03/2007 00:00	3.947	3.947	3.947	3.947	0		
20/03/2007 00:00	3.93	3.93	3.93	3.93	0		
21/03/2007 00:00	3.952	3.952	3.952	3.952	0		
22/03/2007 00:00	3.977	3.977	3.977	3.977	0		
23/03/2007 00:00	4.027	4.027	4.027	4.027	0		
26/03/2007 00:00	4.033	4.033	4.033	4.033	0		
27/03/2007 00:00	4.071	4.071	4.071	4.071	0		
28/03/2007 00:00	4.085	4.085	4.085	4.085	0		
29/03/2007 00:00	4.103	4.103	4.103	4.103	0		
30/03/2007 00:00	4.099	4.099	4.099	4.099	0		
02/04/2007 00:00	4.124	4.124	4.124	4.124	0		
03/04/2007 00:00	4.144	4.144	4.144	4.144	0		
04/04/2007 00:00	4.118	4.118	4.118	4.118	0		
05/04/2007 00:00	4.133	4.133	4.133	4.133	0		
10/04/2007 00:00	4.172	4.172	4.172	4.172	0		
11/04/2007 00:00	4.186	4.186	4.186	4.186	0		
12/04/2007 00:00	4.228	4.228	4.228	4.228	0		
13/04/2007 00:00	4.277	4.277	4.277	4.277	0		
16/04/2007 00:00	4.25	4.25	4.25	4.25	0		
17/04/2007 00:00	4.225	4.225	4.225	4.225	0		
18/04/2007 00:00	4.198	4.198	4.198	4.198	0		
19/04/2007 00:00	4.246	4.246	4.246	4.246	0		
20/04/2007 00:00	4.244	4.244	4.244	4.244	0		
23/04/2007 00:00	4.222	4.222	4.222	4.222	0		
24/04/2007 00:00	4.209	4.209	4.209	4.209	0		
25/04/2007 00:00	4.238	4.238	4.238	4.238	0		
26/04/2007 00:00	4.271	4.271	4.271	4.271	0		
27/04/2007 00:00	4.264	4.264	4.264	4.264	0		
30/04/2007 00:00	4.196	4.196	4.196	4.196	0		
02/05/2007 00:00	4.254	4.254	4.254	4.254	0		
03/05/2007 00:00	4.27	4.27	4.27	4.27	0		
04/05/2007 00:00	4.233	4.233	4.233	4.233	0		
07/05/2007 00:00	4.252	4.252	4.252	4.252	0		
08/05/2007 00:00	4.235	4.235	4.235	4.235	0		
09/05/2007 00:00	4.248	4.248	4.248	4.248	0		
10/05/2007 00:00	4.253	4.253	4.253	4.253	0		
11/05/2007 00:00	4.268	4.268	4.268	4.268	0		
14/05/2007 00:00	4.312	4.312	4.312	4.312	0		
15/05/2007 00:00	4.342	4.342	4.342	4.342	0		
16/05/2007 00:00	4.345	4.345	4.345	4.345	0		
17/05/2007 00:00	4.354	4.354	4.354	4.354	0		
18/05/2007 00:00	4.355	4.355	4.355	4.355	0		
21/05/2007 00:00	4.363	4.363	4.363	4.363	0		
22/05/2007 00:00	4.382	4.382	4.382	4.382	0		
23/05/2007 00:00	4.417	4.417	4.417	4.417	0		
24/05/2007 00:00	4.395	4.395	4.395	4.395	0		
25/05/2007 00:00	4.418	4.418	4.418	4.418	0		
28/05/2007 00:00	4.43	4.43	4.43	4.43	0		
29/05/2007 00:00	4.432	4.432	4.432	4.432	0		
30/05/2007 00:00	4.43	4.43	4.43	4.43	0		
31/05/2007 00:00	4.452	4.452	4.452	4.452	0		
01/06/2007 00:00	4.494	4.494	4.494	4.494	0		
04/06/2007 00:00	4.489	4.489	4.489	4.489	0		
05/06/2007 00:00	4.527	4.527	4.527	4.527	0		
06/06/2007 00:00	4.489	4.489	4.489	4.489	0		
07/06/2007 00:00	4.586	4.586	4.586	4.586	0		
08/06/2007 00:00	4.6	4.6	4.6	4.6	0		
11/06/2007 00:00	4.596	4.596	4.596	4.596	0		
12/06/2007 00:00	4.642	4.642	4.642	4.642	0		
13/06/2007 00:00	4.676	4.676	4.676	4.676	0		
14/06/2007 00:00	4.682	4.682	4.682	4.682	0		
15/06/2007 00:00	4.698	4.698	4.698	4.698	0		
18/06/2007 00:00	4.696	4.696	4.696	4.696	0		
19/06/2007 00:00	4.646	4.646	4.646	4.646	0		
20/06/2007 00:00	4.677	4.677	4.677	4.677	0		
21/06/2007 00:00	4.686	4.686	4.686	4.686	0		
22/06/2007 00:00	4.692	4.692	4.692	4.692	0		
25/06/2007 00:00	4.661	4.661	4.661	4.661	0		
26/06/2007 00:00	4.649	4.649	4.649	4.649	0		
27/06/2007 00:00	4.591	4.591	4.591	4.591	0		
28/06/2007 00:00	4.61	4.61	4.61	4.61	0		
29/06/2007 00:00	4.612	4.612	4.612	4.612	0		
02/07/2007 00:00	4.558	4.558	4.558	4.558	0		
03/07/2007 00:00	4.619	4.619	4.619	4.619	0		
04/07/2007 00:00	4.658	4.658	4.658	4.658	0		
05/07/2007 00:00	4.706	4.706	4.706	4.706	0		
06/07/2007 00:00	4.731	4.731	4.731	4.731	0		
09/07/2007 00:00	4.727	4.727	4.727	4.727	0		
10/07/2007 00:00	4.648	4.648	4.648	4.648	0		
11/07/2007 00:00	4.65	4.65	4.65	4.65	0		
12/07/2007 00:00	4.7	4.7	4.7	4.7	0		
13/07/2007 00:00	4.674	4.674	4.674	4.674	0		
16/07/2007 00:00	4.631	4.631	4.631	4.631	0		
17/07/2007 00:00	4.662	4.662	4.662	4.662	0		
18/07/2007 00:00	4.602	4.602	4.602	4.602	0		
19/07/2007 00:00	4.608	4.608	4.608	4.608	0		
20/07/2007 00:00	4.5	4.5	4.5	4.5	0		
23/07/2007 00:00	4.51	4.51	4.51	4.51	0		
24/07/2007 00:00	4.498	4.498	4.498	4.498	0		
25/07/2007 00:00	4.477	4.477	4.477	4.477	0		
26/07/2007 00:00	4.393	4.393	4.393	4.393	0		
27/07/2007 00:00	4.413	4.413	4.413	4.413	0		
30/07/2007 00:00	4.398	4.398	4.398	4.398	0		
31/07/2007 00:00	4.443	4.443	4.443	4.443	0		
01/08/2007 00:00	4.434	4.434	4.434	4.434	0		
02/08/2007 00:00	4.463	4.463	4.463	4.463	0		
03/08/2007 00:00	4.402	4.402	4.402	4.402	0		
06/08/2007 00:00	4.411	4.411	4.411	4.411	0		
07/08/2007 00:00	4.431	4.431	4.431	4.431	0		
08/08/2007 00:00	4.503	4.503	4.503	4.503	0		
09/08/2007 00:00	4.473	4.473	4.473	4.473	0		
10/08/2007 00:00	4.443	4.443	4.443	4.443	0		
13/08/2007 00:00	4.446	4.446	4.446	4.446	0		
14/08/2007 00:00	4.434	4.434	4.434	4.434	0		
15/08/2007 00:00	4.403	4.403	4.403	4.403	0		
16/08/2007 00:00	4.335	4.335	4.335	4.335	0		
17/08/2007 00:00	4.362	4.362	4.362	4.362	0		
20/08/2007 00:00	4.356	4.356	4.356	4.356	0		
21/08/2007 00:00	4.309	4.309	4.309	4.309	0		
22/08/2007 00:00	4.35	4.35	4.35	4.35	0		
23/08/2007 00:00	4.336	4.336	4.336	4.336	0		
24/08/2007 00:00	4.341	4.341	4.341	4.341	0		
27/08/2007 00:00	4.322	4.322	4.322	4.322	0		
28/08/2007 00:00	4.303	4.303	4.303	4.303	0		
29/08/2007 00:00	4.298	4.298	4.298	4.298	0		
30/08/2007 00:00	4.314	4.314	4.314	4.314	0		
31/08/2007 00:00	4.32	4.32	4.32	4.32	0		
03/09/2007 00:00	4.35	4.35	4.35	4.35	0		
04/09/2007 00:00	4.366	4.366	4.366	4.366	0		
05/09/2007 00:00	4.3	4.3	4.3	4.3	0		
06/09/2007 00:00	4.307	4.307	4.307	4.307	0		
07/09/2007 00:00	4.226	4.226	4.226	4.226	0		
10/09/2007 00:00	4.192	4.192	4.192	4.192	0		
11/09/2007 00:00	4.214	4.214	4.214	4.214	0		
12/09/2007 00:00	4.234	4.234	4.234	4.234	0		
13/09/2007 00:00	4.274	4.274	4.274	4.274	0		
14/09/2007 00:00	4.272	4.272	4.272	4.272	0		
17/09/2007 00:00	4.236	4.236	4.236	4.236	0		
18/09/2007 00:00	4.311	4.311	4.311	4.311	0		
19/09/2007 00:00	4.367	4.367	4.367	4.367	0		
20/09/2007 00:00	4.417	4.417	4.417	4.417	0		
21/09/2007 00:00	4.453	4.453	4.453	4.453	0		
24/09/2007 00:00	4.45	4.45	4.45	4.45	0		
25/09/2007 00:00	4.413	4.413	4.413	4.413	0		
26/09/2007 00:00	4.467	4.467	4.467	4.467	0		
27/09/2007 00:00	4.462	4.462	4.462	4.462	0		
28/09/2007 00:00	4.411	4.411	4.411	4.411	0		
01/10/2007 00:00	4.406	4.406	4.406	4.406	0		
02/10/2007 00:00	4.402	4.402	4.402	4.402	0		
03/10/2007 00:00	4.414	4.414	4.414	4.414	0		
04/10/2007 00:00	4.347	4.347	4.347	4.347	0		
05/10/2007 00:00	4.414	4.414	4.414	4.414	0		
08/10/2007 00:00	4.416	4.416	4.416	4.416	0		
09/10/2007 00:00	4.384	4.384	4.384	4.384	0		
10/10/2007 00:00	4.414	4.414	4.414	4.414	0		
11/10/2007 00:00	4.45	4.45	4.45	4.45	0		
12/10/2007 00:00	4.485	4.485	4.485	4.485	0		
15/10/2007 00:00	4.487	4.487	4.487	4.487	0		
16/10/2007 00:00	4.499	4.499	4.499	4.499	0		
17/10/2007 00:00	4.463	4.463	4.463	4.463	0		
18/10/2007 00:00	4.405	4.405	4.405	4.405	0		
19/10/2007 00:00	4.298	4.298	4.298	4.298	0		
22/10/2007 00:00	4.274	4.274	4.274	4.274	0		
23/10/2007 00:00	4.279	4.279	4.279	4.279	0		
24/10/2007 00:00	4.227	4.227	4.227	4.227	0		
25/10/2007 00:00	4.238	4.238	4.238	4.238	0		
26/10/2007 00:00	4.247	4.247	4.247	4.247	0		
29/10/2007 00:00	4.282	4.282	4.282	4.282	0		
30/10/2007 00:00	4.3	4.3	4.3	4.3	0		
31/10/2007 00:00	4.353	4.353	4.353	4.353	0		
01/11/2007 00:00	4.307	4.307	4.307	4.307	0		
02/11/2007 00:00	4.285	4.285	4.285	4.285	0		
05/11/2007 00:00	4.281	4.281	4.281	4.281	0		
06/11/2007 00:00	4.293	4.293	4.293	4.293	0		
07/11/2007 00:00	4.266	4.266	4.266	4.266	0		
08/11/2007 00:00	4.237	4.237	4.237	4.237	0		
09/11/2007 00:00	4.21	4.21	4.21	4.21	0		
12/11/2007 00:00	4.224	4.224	4.224	4.224	0		
13/11/2007 00:00	4.246	4.246	4.246	4.246	0		
14/11/2007 00:00	4.264	4.264	4.264	4.264	0		
15/11/2007 00:00	4.236	4.236	4.236	4.236	0		
16/11/2007 00:00	4.235	4.235	4.235	4.235	0		
19/11/2007 00:00	4.177	4.177	4.177	4.177	0		
20/11/2007 00:00	4.183	4.183	4.183	4.183	0		
21/11/2007 00:00	4.155	4.155	4.155	4.155	0		
22/11/2007 00:00	4.154	4.154	4.154	4.154	0		
23/11/2007 00:00	4.157	4.157	4.157	4.157	0		
26/11/2007 00:00	4.157	4.157	4.157	4.157	0		
27/11/2007 00:00	4.19	4.19	4.19	4.19	0		
28/11/2007 00:00	4.232	4.232	4.232	4.232	0		
29/11/2007 00:00	4.197	4.197	4.197	4.197	0		
30/11/2007 00:00	4.272	4.272	4.272	4.272	0		
03/12/2007 00:00	4.193	4.193	4.193	4.193	0		
04/12/2007 00:00	4.146	4.146	4.146	4.146	0		
05/12/2007 00:00	4.157	4.157	4.157	4.157	0		
06/12/2007 00:00	4.195	4.195	4.195	4.195	0		
07/12/2007 00:00	4.306	4.306	4.306	4.306	0		
10/12/2007 00:00	4.367	4.367	4.367	4.367	0		
11/12/2007 00:00	4.354	4.354	4.354	4.354	0		
12/12/2007 00:00	4.402	4.402	4.402	4.402	0		
13/12/2007 00:00	4.393	4.393	4.393	4.393	0		
14/12/2007 00:00	4.426	4.426	4.426	4.426	0		
17/12/2007 00:00	4.4	4.4	4.4	4.4	0		
18/12/2007 00:00	4.386	4.386	4.386	4.386	0		
19/12/2007 00:00	4.387	4.387	4.387	4.387	0		
20/12/2007 00:00	4.358	4.358	4.358	4.358	0		
21/12/2007 00:00	4.424	4.424	4.424	4.424	0		
24/12/2007 00:00	4.431	4.431	4.431	4.431	0		
27/12/2007 00:00	4.465	4.465	4.465	4.465	0		
28/12/2007 00:00	4.413	4.413	4.413	4.413	0		
31/12/2007 00:00	4.453	4.453	4.453	4.453	0		
02/01/2008 00:00	4.282	4.282	4.282	4.282	0		
03/01/2008 00:00	4.288	4.288	4.288	4.288	0		
04/01/2008 00:00	4.23	4.23	4.23	4.23	0		
07/01/2008 00:00	4.233	4.233	4.233	4.233	0		
08/01/2008 00:00	4.25	4.25	4.25	4.25	0		
09/01/2008 00:00	4.193	4.193	4.193	4.193	0		
10/01/2008 00:00	4.202	4.202	4.202	4.202	0		
11/01/2008 00:00	4.196	4.196	4.196	4.196	0		
14/01/2008 00:00	4.155	4.155	4.155	4.155	0		
15/01/2008 00:00	4.125	4.125	4.125	4.125	0		
16/01/2008 00:00	4.081	4.081	4.081	4.081	0		
17/01/2008 00:00	4.065	4.065	4.065	4.065	0		
18/01/2008 00:00	4.078	4.078	4.078	4.078	0		
21/01/2008 00:00	4.012	4.012	4.012	4.012	0		
22/01/2008 00:00	4.095	4.095	4.095	4.095	0		
23/01/2008 00:00	3.993	3.993	3.993	3.993	0		
24/01/2008 00:00	4.107	4.107	4.107	4.107	0		
25/01/2008 00:00	4.084	4.084	4.084	4.084	0		
28/01/2008 00:00	4.073	4.073	4.073	4.073	0		
29/01/2008 00:00	4.114	4.114	4.114	4.114	0		
30/01/2008 00:00	4.138	4.138	4.138	4.138	0		
31/01/2008 00:00	4.049	4.049	4.049	4.049	0		
01/02/2008 00:00	4.028	4.028	4.028	4.028	0		
04/02/2008 00:00	4.04	4.04	4.04	4.04	0		
05/02/2008 00:00	3.958	3.958	3.958	3.958	0		
06/02/2008 00:00	3.998	3.998	3.998	3.998	0		
07/02/2008 00:00	3.985	3.985	3.985	3.985	0		
08/02/2008 00:00	3.962	3.962	3.962	3.962	0		
11/02/2008 00:00	3.987	3.987	3.987	3.987	0		
12/02/2008 00:00	4.049	4.049	4.049	4.049	0		
13/02/2008 00:00	4.067	4.067	4.067	4.067	0		
14/02/2008 00:00	4.124	4.124	4.124	4.124	0		
15/02/2008 00:00	4.083	4.083	4.083	4.083	0		
18/02/2008 00:00	4.136	4.136	4.136	4.136	0		
19/02/2008 00:00	4.117	4.117	4.117	4.117	0		
20/02/2008 00:00	4.155	4.155	4.155	4.155	0		
21/02/2008 00:00	4.123	4.123	4.123	4.123	0		
22/02/2008 00:00	4.122	4.122	4.122	4.122	0		
25/02/2008 00:00	4.149	4.149	4.149	4.149	0		
26/02/2008 00:00	4.193	4.193	4.193	4.193	0		
27/02/2008 00:00	4.202	4.202	4.202	4.202	0		
28/02/2008 00:00	4.106	4.106	4.106	4.106	0		
29/02/2008 00:00	4.006	4.006	4.006	4.006	0		
03/03/2008 00:00	3.987	3.987	3.987	3.987	0		
04/03/2008 00:00	3.972	3.972	3.972	3.972	0		
05/03/2008 00:00	4.082	4.082	4.082	4.082	0		
06/03/2008 00:00	4.034	4.034	4.034	4.034	0		
07/03/2008 00:00	4.018	4.018	4.018	4.018	0		
10/03/2008 00:00	3.954	3.954	3.954	3.954	0		
11/03/2008 00:00	3.976	3.976	3.976	3.976	0		
12/03/2008 00:00	3.949	3.949	3.949	3.949	0		
13/03/2008 00:00	3.948	3.948	3.948	3.948	0		
14/03/2008 00:00	3.938	3.938	3.938	3.938	0		
17/03/2008 00:00	3.9	3.9	3.9	3.9	0		
18/03/2008 00:00	3.986	3.986	3.986	3.986	0		
19/03/2008 00:00	3.966	3.966	3.966	3.966	0		
20/03/2008 00:00	3.948	3.948	3.948	3.948	0		
25/03/2008 00:00	4.082	4.082	4.082	4.082	0		
26/03/2008 00:00	4.098	4.098	4.098	4.098	0		
27/03/2008 00:00	4.135	4.135	4.135	4.135	0		
28/03/2008 00:00	4.145	4.145	4.145	4.145	0		
31/03/2008 00:00	4.105	4.105	4.105	4.105	0		
01/04/2008 00:00	4.154	4.154	4.154	4.154	0		
02/04/2008 00:00	4.172	4.172	4.172	4.172	0		
03/04/2008 00:00	4.177	4.177	4.177	4.177	0		
04/04/2008 00:00	4.136	4.136	4.136	4.136	0		
07/04/2008 00:00	4.203	4.203	4.203	4.203	0		
08/04/2008 00:00	4.198	4.198	4.198	4.198	0		
09/04/2008 00:00	4.183	4.183	4.183	4.183	0		
10/04/2008 00:00	4.174	4.174	4.174	4.174	0		
11/04/2008 00:00	4.093	4.093	4.093	4.093	0		
14/04/2008 00:00	4.081	4.081	4.081	4.081	0		
15/04/2008 00:00	4.14	4.14	4.14	4.14	0		
16/04/2008 00:00	4.219	4.219	4.219	4.219	0		
17/04/2008 00:00	4.257	4.257	4.257	4.257	0		
18/04/2008 00:00	4.302	4.302	4.302	4.302	0		
21/04/2008 00:00	4.275	4.275	4.275	4.275	0		
22/04/2008 00:00	4.298	4.298	4.298	4.298	0		
